7623,224006,3.0,2008-09-17
7613,211975,5.0,2008-09-17
7613,211930,5.0,2008-09-17
7566,222717,5.0,2008-09-17
7572,210324,5.0,2008-09-17
7572,210218,5.0,2008-09-17
7583,210218,2.0,2008-09-17
7589,217954,5.0,2008-09-17
7578,226183,4.0,2008-09-18
7656,215113,5.0,2008-09-18
7636,227131,5.0,2008-09-18
7614,220226,5.0,2008-09-21
7578,226252,5.0,2008-09-21
7608,224784,1.0,2008-09-21
7563,164353,3.0,2008-09-21
7593,206603,5.0,2008-09-21
7566,222716,5.0,2008-09-22
7572,210217,5.0,2008-09-22
7561,207457,1.0,2008-09-22
7561,207457,1.0,2008-09-22
7572,210217,5.0,2008-09-22
7660,150701,4.0,2008-09-22
7661,225073,5.0,2008-09-22
7624,229457,3.0,2008-09-23
7598,182050,5.0,2008-09-24
7614,220290,5.0,2008-09-25
7604,223699,4.0,2008-09-25
7614,220225,5.0,2008-09-26
7572,102712,5.0,2008-09-26
7580,227519,5.0,2008-09-26
7662,223018,2.0,2008-09-26
7632,123446,4.0,2008-09-27
7608,189385,4.0,2008-09-27
7566,222530,5.0,2008-09-28
7578,226182,5.0,2008-09-30
7663,217572,5.0,2008-09-30
7561,126177,5.0,2008-10-01
7583,215586,3.0,2008-10-01
7664,215586,5.0,2008-10-01
7590,228928,1.0,2008-10-01
7614,220224,2.0,2008-10-02
7614,220223,5.0,2008-10-02
7614,220222,5.0,2008-10-04
7608,200935,5.0,2008-10-04
7563,208439,5.0,2008-10-05
7640,211111,4.0,2008-10-06
7566,222741,5.0,2008-10-06
7614,220344,5.0,2008-10-07
7578,189362,5.0,2008-10-07
7664,21541,5.0,2008-10-07
7564,125273,5.0,2008-10-08
7589,98852,5.0,2008-10-09
7565,228724,5.0,2008-10-10
7578,226181,5.0,2008-10-10
7665,98852,5.0,2008-10-10
7619,216005,4.0,2008-10-11
7560,24222,5.0,2008-10-11
7604,216005,4.0,2008-10-11
7591,65069,3.0,2008-10-11
7566,112507,5.0,2008-10-12
7585,225725,5.0,2008-10-13
7588,228175,4.0,2008-10-13
7608,224783,5.0,2008-10-13
7564,207258,5.0,2008-10-15
7614,220335,4.0,2008-10-16
7664,154781,4.0,2008-10-16
7608,224782,5.0,2008-10-20
7636,227130,5.0,2008-10-20
7666,136444,4.0,2008-10-22
7627,105242,4.0,2008-10-23
7614,220221,5.0,2008-10-24
7653,214531,5.0,2008-10-25
7614,220220,5.0,2008-10-27
7626,187509,4.0,2008-10-27
7602,220956,1.0,2008-10-27
7602,220956,1.0,2008-10-27
7578,226180,5.0,2008-10-28
7587,157272,5.0,2008-10-29
7559,214299,1.0,2008-10-30
7589,217849,5.0,2008-10-30
7661,225124,5.0,2008-10-30
7614,220219,4.0,2008-11-01
7619,206705,4.0,2008-11-01
7565,228723,3.0,2008-11-02
7608,224781,5.0,2008-11-03
7608,224780,5.0,2008-11-04
7566,222529,5.0,2008-11-04
7563,208420,5.0,2008-11-06
7664,215490,4.0,2008-11-08
7591,102326,4.0,2008-11-10
7632,87344,3.0,2008-11-13
7667,225257,5.0,2008-11-15
7632,221156,5.0,2008-11-17
7655,214625,4.0,2008-11-18
7587,222172,5.0,2008-11-19
7668,217306,5.0,2008-11-27
7602,206705,3.0,2008-11-29
7667,225256,5.0,2008-11-30
7614,220261,5.0,2008-12-04
7560,211283,3.0,2008-12-06
7667,225227,5.0,2008-12-06
7580,220218,5.0,2008-12-13
7614,220218,5.0,2008-12-16
7578,206705,5.0,2008-12-18
7589,206705,5.0,2008-12-18
7667,225255,5.0,2008-12-18
7587,206705,4.0,2008-12-18
7561,206705,4.0,2008-12-18
7583,117051,5.0,2008-12-20
7580,117051,5.0,2008-12-20
7669,206705,4.0,2008-12-24
7667,225254,5.0,2008-12-26
7569,87190,4.0,2008-12-29
7566,222528,5.0,2008-12-30
7614,220217,5.0,2008-12-30
7569,212318,5.0,2008-12-30
7628,212631,5.0,2009-01-01
7611,189874,5.0,2009-01-01
7667,225253,5.0,2009-01-01
7585,22143,4.0,2009-01-06
7608,224779,5.0,2009-01-06
7578,126292,5.0,2009-01-08
7566,222715,4.0,2009-01-12
7575,226573,5.0,2009-01-18
7661,225072,4.0,2009-01-22
7628,212630,5.0,2009-01-24
7641,220698,4.0,2009-01-25
7578,206705,5.0,2009-01-26
7669,206705,4.0,2009-01-26
7566,222743,5.0,2009-02-08
7626,181300,4.0,2009-02-13
7670,219030,4.0,2009-03-17
7648,212519,4.0,2009-03-17
7600,209761,4.0,2009-03-19
7620,224196,2.0,2009-03-19
7600,209761,4.0,2009-03-19
7671,223144,5.0,2009-03-20
7622,14521,4.0,2009-03-24
7577,211573,5.0,2009-03-26
7566,222736,5.0,2009-03-29
7608,165313,5.0,2009-04-03
7583,102852,4.0,2009-04-03
7589,217848,5.0,2009-04-07
7651,216251,5.0,2009-04-16
7566,154773,4.0,2009-04-17
7563,208438,5.0,2009-04-18
7608,224778,5.0,2009-04-23
7651,186925,4.0,2009-04-25
7655,156193,3.0,2009-04-25
7559,214298,2.0,2009-04-30
7566,222527,5.0,2009-05-01
7664,215489,5.0,2009-05-01
7566,222526,4.0,2009-05-03
7614,220216,5.0,2009-05-05
7604,223698,5.0,2009-05-08
7672,219884,5.0,2009-05-08
7604,223697,5.0,2009-05-09
7572,210323,5.0,2009-05-09
7614,220289,5.0,2009-05-10
7667,225252,4.0,2009-05-10
7566,222714,5.0,2009-05-11
